# %ECSV 0.9
# ---
# datatype:
# - {name: MJD, datatype: float64}
# - {name: ra_pi_amp, datatype: float64}
# - {name: dec_pi_amp, datatype: float64}
# - {name: filter, datatype: string}
# - {name: seeingFWHM, datatype: float64}
# - {name: snr, datatype: float64}
# - {name: position_errors, datatype: float64}
# - {name: fiveSigmaDepth, datatype: float64}
# - {name: fieldRA, datatype: float64}
# - {name: fieldDec, datatype: float64}
# schema: astropy-2.0
MJD ra_pi_amp dec_pi_amp filter seeingFWHM snr position_errors fiveSigmaDepth fieldRA fieldDec
60540.232352408224 0.514525801563641 -0.05542701756329453 y 0.7189543873866076 35.25342190461742 0.022713668241088347 22.120578185539852 358.88056003033137 -18.96148279078393
63078.258168308574 0.7203170996821515 0.09147522766477378 z 0.981207356514821 55.828822240131174 0.02022104290987639 22.619721154433204 358.3343204341289 -19.181484352525384
60274.05953727884 -0.8183033197393549 -0.4655148769144892 z 0.5213797314976055 92.49321135916173 0.011479338847834574 23.16784963513054 358.42419672092325 -19.270517190768583
61575.35683248854 0.9360702670601645 0.3952410593635396 y 1.2690677514232773 19.22033600249828 0.06678031337577664 21.4619774280786 359.85633963526436 -18.901094958210273
59862.18243967984 -0.2646018411254877 -0.4116610875013599 z 0.8445224643413034 41.32579978903248 0.022751233880673065 22.29312815750928 359.85754152775024 -18.74129893757575
62369.26227427152 0.4842321678595158 -0.08000697284770293 z 0.6694040752160381 79.97898970432489 0.01304042559134227 23.010014773705972 359.56106601801355 -18.943366615379833
62012.20994038175 0.36570578391593545 -0.1410881029904797 z 0.9677600435818668 62.24302997037854 0.01848629245115427 22.737801803684505 359.2061059332156 -18.58065107965243
62377.363804960674 0.3720166595690021 -0.13578845383725355 y 1.190996733161008 21.215255936230765 0.05702238872561458 21.569195677580844 359.6042539765652 -18.319029070995054
61276.26496422657 0.4552977499680005 -0.10284540933305764 y 0.9009427354265946 32.33957467465264 0.029599230520025697 22.026910748736338 359.8365423156035 -19.15593708043415
62077.165134963194 -0.5876925078884486 -0.48498831421056465 y 1.3988203367604422 16.129812237934857 0.08729731373490185 21.271648268992646 359.64435932278116 -19.04252156105951
62077.18040006464 -0.5878755550822615 -0.4850066862548004 y 1.277852909065456 17.20115744223105 0.07495880228524407 21.34146916658314 359.64435932278116 -19.04252156105951
61276.24909475317 0.4555159857610561 -0.10271460118427948 y 0.9266240094205659 31.22352744170884 0.031316621221024785 21.98877990269048 359.8365423156035 -19.15593708043415
62369.279144439155 0.4840056586279214 -0.08014642842197331 y 0.618789668959312 46.97002238640841 0.01653958811367967 22.432126907091533 359.56106601801355 -18.943366615379833
61639.251280125296 0.48355397445236664 -0.08326833455165163 z 0.8419817066647186 63.01939092562588 0.016688549407325448 22.7512604928037 359.73714340290456 -19.019862130124405
60949.16393737958 -0.13360471353918443 -0.36704229969167995 y 0.9513252518668885 31.75279879352111 0.0315851723572903 22.00703001771904 359.30174499816525 -18.774733883185217
61571.4232646653 0.9325987524215107 0.41108258977151085 z 1.0617951593335881 61.366057083570254 0.019984532944824888 22.722395538454215 359.1194704330499 -18.61275232087885
61639.26824815861 0.48332550454567436 -0.08340887706374674 y 0.7393768418711255 38.77166947063523 0.021532904752103142 22.22386124343672 359.73714340290456 -19.019862130124405
61338.17874279237 -0.48007830628388015 -0.47029044429145783 y 0.7520611554066482 29.256360110922657 0.027582484469426818 21.918125721685776 359.42728152126097 -19.29204466388293
61252.26651841741 0.7363601563775913 0.09633947424456436 y 0.7224770270791022 29.98217258569984 0.026089460836413808 21.9447327385422 359.5042714781153 -19.19532147570714
61246.3192770291 0.792988635245903 0.14433823026380338 z 0.8762274596174002 69.25968736244529 0.01612625995197185 22.853776306201958 359.77090831660615 -19.359685161417737
59862.198662206065 -0.26484603611042234 -0.41173379692152645 y 0.7527872457785824 28.574914128828613 0.02817843565925314 21.892537324060804 359.85754152775024 -18.74129893757575
60949.14743079062 -0.1333480092160321 -0.3669522523180892 z 0.8516471985157058 72.89348662983056 0.015378651997941068 22.9092967987375 359.30174499816525 -18.774733883185217
62377.34761025122 0.37225003264379847 -0.1356594545503908 z 0.9567680838214021 53.920401387795785 0.020367927866954728 22.581957780315648 359.6042539765652 -18.319029070995054
61252.2516653213 0.736504574662454 0.09646222162409335 y 0.8993855217559388 23.208366436065724 0.04002208492233669 21.666686421431823 359.5042714781153 -19.19532147570714
60958.231999558695 -0.2733716534861363 -0.41801467728628533 z 0.7061416136288762 76.60967105504997 0.013600013754477645 22.963283983108496 359.24154606717474 -19.194265991401867
61367.095905345166 -0.7912649539186414 -0.47279914800540845 z 0.598053642958797 75.7413421253484 0.012741539041829642 22.95090748037694 359.1836661268196 -18.71169847380413
62051.20306329896 -0.22536078827494002 -0.39248057882453175 y 0.9627597178205769 28.997987940620035 0.03467420831922041 21.90849465144174 359.78768443122897 -18.13367559850031
61246.33608549518 0.7928475918154098 0.14420180661685444 y 0.7240972134202811 42.66152483100869 0.01969987912240395 22.327665924600414 359.77090831660615 -19.359685161417737
61338.19380449984 -0.4802789790761492 -0.4703260728632702 y 0.7541643848373473 28.285054206205476 0.028476578794652492 21.88146752758581 359.42728152126097 -19.29204466388293
61695.20600474103 -0.3618458144952992 -0.4466291726874402 z 0.8722409563563284 50.6144912677083 0.019924288233977475 22.513262179311976 359.760120276118 -19.210453489669916
61695.222509876905 -0.36208392578686127 -0.4466876685847762 y 0.8361155251810872 28.881010893249535 0.030628794765469182 21.904105965011695 359.760120276118 -19.210453489669916
60224.10613359748 -0.22405243842624703 -0.39361086707935283 z 0.6806987527255836 99.98843327380166 0.012097346814890095 23.252449397762366 359.0858251776913 -18.70803734506454
61957.39292501781 0.9070191163831034 0.2916393378530646 y 0.8526371800962769 33.33414877600819 0.02746377857749458 22.05979841270497 359.34815585180974 -18.714909993574942
61957.40838902234 0.9069598898365108 0.29153504638729866 y 0.7620478942878266 38.18976467769356 0.022319764016235356 22.207442444893324 359.34815585180974 -18.714909993574942
60890.29595578012 0.7179214098052347 0.041807416183762505 y 0.7713970411188629 40.81415622636088 0.021382674944126837 22.279602045455135 0.7670579321578256 -21.836906335142054
62369.26179540578 0.49998729941625064 -0.11895145699654884 z 0.6670312893874801 81.15107896802539 0.01294458207684558 23.02581073538642 0.6202127550106407 -21.67400556732603
60127.352779692694 0.9224989919158275 0.31455831107241794 y 1.0998588778100586 24.38385483553712 0.046201232728901705 21.720330899611945 0.5914438972971147 -20.950165353073082
62105.09271219349 -0.8336410848603896 -0.4763953627968496 z 0.9978087846670489 45.62615297675208 0.024047103235422005 22.40060961981385 0.78382430516563 -21.62978628829574
61660.13635690269 0.18946874102817238 -0.27966216499973623 y 0.8305432534956162 31.232358158952188 0.028410483179854257 21.989086929943294 0.39233534674012494 -20.990077261389985
63457.25736563555 0.5969413643436664 -0.049202717004020145 z 1.038809707049774 64.00461165532596 0.019063589280568262 22.7681031563191 0.5542754015284382 -21.62698498364326
63457.27428050909 0.5967373292796798 -0.04935189170944409 y 0.8433875571084225 37.23893326483858 0.024757466410097358 22.18006806870942 0.5542754015284382 -21.62698498364326
62754.313382773 0.2188244014738023 -0.27492651932599443 y 0.9301090953306062 24.491821920192812 0.03927085878277121 21.725127721720142 0.948417463629117 -21.36661130740261
